Order_ID,Order_Date,Customer_ID,Product_ID,Region,Customer_Segment,Product_Category,Quantity,Unit_Price,Discount,Sales_Amount,Profit,Sales_Channel
700756,2024-03-29,1082,2050,East,Consumer,Office Supplies,5,1137.09,0.15,4832.63,766.75,Retail
700757,2024-11-22,1066,2049,East,Small Business,Electronics,1,476.48,0.1,428.83,107.46,Retail
700758,2024-06-20,1095,2070,West,Corporate,Appliances,3,1197.1,0.0,3591.3,847.09,Partner
700759,2024-04-01,1027,2087,East,Consumer,Furniture,4,372.3,0.05,1414.74,375.04,Retail
700760,2024-09-30,1037,2046,North,Consumer,Office Supplies,3,347.37,0.2,833.69,283.75,Retail
700761,2024-11-02,1102,2044,South,Small Business,Electronics,7,810.85,0.2,4540.76,1144.42,Partner
700762,2024-04-25,1106,2061,West,Consumer,Electronics,4,1100.09,0.1,3960.32,938.68,Online
700763,2024-01-03,1131,2035,West,Consumer,Office Supplies,4,971.77,0.15,3304.02,673.21,Partner
700764,2024-04-15,1040,2045,South,Consumer,Electronics,6,1075.84,0.05,6132.29,1065.24,Retail
700765,2024-10-11,1019,2005,West,Small Business,Office Supplies,1,209.59,0.05,199.11,51.45,Online
700766,2024-08-15,1151,2072,Central,Small Business,Furniture,9,135.55,0.1,1097.96,245.79,Retail
700767,2024-12-29,1061,2042,South,Corporate,Office Supplies,4,989.46,0.1,3562.06,546.39,Online
700768,2024-12-18,1099,2079,North,Consumer,Furniture,2,630.66,0.2,1009.06,190.52,Partner
700769,2024-04-28,1071,2048,South,Consumer,Appliances,3,1045.93,0.05,2980.9,924.87,Partner
700770,2024-08-05,1006,2006,South,Consumer,Office Supplies,3,742.87,0.1,2005.75,526.33,Online
700771,2024-12-13,1024,2016,West,Consumer,Appliances,6,175.44,0.0,1052.64,298.14,Online
700772,2024-08-13,1069,2030,North,Small Business,Office Supplies,4,442.28,0.2,1415.3,254.48,Online
700773,2024-04-01,1028,2029,Central,Small Business,Electronics,2,772.96,0.05,1468.62,376.31,Partner
700774,2024-06-01,1156,2014,North,Small Business,Furniture,8,636.7,0.05,4838.92,1345.27,Online
700775,2024-02-25,1136,2037,East,Small Business,Furniture,9,173.54,0.2,1249.49,384.11,Retail
700776,2024-04-30,1036,2007,South,Corporate,Furniture,7,393.03,0.05,2613.65,427.3,Partner
700777,2024-03-17,1158,2090,North,Corporate,Appliances,8,1058.52,0.0,8468.16,2695.74,Online
700778,2024-03-03,1162,2068,South,Consumer,Furniture,5,875.61,0.0,4378.05,774.98,Retail
700779,2024-12-09,1197,2086,Central,Consumer,Appliances,6,155.23,0.0,931.38,169.91,Partner
700780,2024-11-22,1059,2058,West,Consumer,Appliances,5,134.14,0.05,637.16,100.37,Partner
700781,2024-05-21,1089,2028,West,Consumer,Office Supplies,3,749.78,0.0,2249.34,704.92,Partner
700782,2024-02-27,1027,2075,West,Consumer,Electronics,8,1181.63,0.05,8980.39,2324.83,Retail
700783,2024-02-11,1179,2068,Central,Consumer,Furniture,6,66.97,0.1,361.64,78.93,Online
700784,2024-08-07,1138,2088,West,Corporate,Office Supplies,4,170.0,0.1,612.0,155.96,Retail
700785,2024-07-09,1056,2041,Central,Consumer,Appliances,4,72.53,0.0,290.12,93.49,Partner
700786,2024-10-25,1019,2087,South,Small Business,Appliances,5,594.2,0.15,2525.35,545.72,Online
700787,2024-01-14,1195,2020,Central,Consumer,Appliances,5,1161.71,0.2,4646.84,1065.06,Retail
700788,2024-05-14,1069,2022,Central,Corporate,Office Supplies,5,243.68,0.05,1157.48,215.34,Online
700789,2024-04-18,1116,2046,West,Corporate,Office Supplies,9,900.56,0.05,7699.79,2596.22,Partner
700790,2024-10-28,1051,2009,West,Consumer,Furniture,9,492.08,0.1,3985.85,1137.17,Partner
700791,2024-07-14,1148,2068,East,Small Business,Appliances,5,1041.43,0.0,5207.15,1444.32,Online
700792,2024-11-25,1147,2065,South,Small Business,Furniture,5,512.66,0.05,2435.13,646.79,Retail
700793,2024-09-12,1154,2018,North,Corporate,Electronics,9,209.99,0.2,1511.93,444.15,Retail
700794,2024-01-08,1113,2019,West,Small Business,Office Supplies,5,535.84,0.2,2143.36,568.21,Online
700795,2024-11-24,1023,2003,East,Small Business,Furniture,5,314.03,0.2,1256.12,359.12,Retail
700796,2024-11-28,1103,2065,Central,Consumer,Office Supplies,3,1141.53,0.15,2910.9,521.48,Online
700797,2024-11-12,1194,2091,East,Corporate,Office Supplies,2,1178.97,0.0,2357.94,766.18,Online
700798,2024-04-24,1116,2013,West,Consumer,Electronics,4,383.38,0.2,1226.82,358.41,Retail
700799,2024-05-07,1128,2070,Central,Corporate,Furniture,2,839.76,0.1,1511.57,284.95,Online
700800,2024-01-21,1059,2062,South,Small Business,Office Supplies,4,757.06,0.2,2422.59,452.43,Online
700801,2024-09-17,1163,2031,North,Consumer,Furniture,7,457.83,0.15,2724.09,727.45,Online
700802,2024-05-07,1186,2089,South,Corporate,Office Supplies,6,231.47,0.15,1180.5,386.65,Partner
700803,2024-11-11,1043,2046,South,Small Business,Electronics,1,642.62,0.15,546.23,120.88,Retail
700804,2024-07-27,1098,2030,Central,Consumer,Appliances,3,931.85,0.0,2795.55,426.66,Partner
700805,2024-11-04,1138,2019,Central,Consumer,Appliances,7,902.44,0.2,5053.66,1146.87,Partner
700806,2024-07-08,1186,2039,East,Corporate,Office Supplies,2,963.93,0.0,1927.86,318.59,Partner
700807,2024-01-20,1129,2096,West,Small Business,Appliances,3,1062.02,0.0,3186.06,862.33,Retail
700808,2024-09-22,1144,2067,East,Consumer,Furniture,4,178.11,0.05,676.82,147.87,Partner
700809,2024-11-12,1004,2033,North,Consumer,Furniture,3,123.86,0.15,315.84,94.52,Online
700810,2024-10-05,1149,2039,South,Corporate,Furniture,3,1055.06,0.1,2848.66,840.56,Partner
700811,2024-12-19,1085,2024,North,Consumer,Electronics,7,508.38,0.05,3380.73,896.86,Partner
700812,2024-11-01,1060,2050,West,Consumer,Furniture,8,123.75,0.05,940.5,251.94,Partner
700813,2024-02-22,1062,2043,South,Consumer,Appliances,2,112.15,0.2,179.44,39.05,Partner
700814,2024-12-30,1071,2050,Central,Consumer,Electronics,3,204.87,0.1,553.15,190.28,Retail
700815,2024-12-05,1095,2046,South,Small Business,Electronics,5,1077.01,0.15,4577.29,1341.16,Partner
700816,2024-03-21,1066,2013,Central,Corporate,Office Supplies,5,522.77,0.2,2091.08,631.22,Retail
700817,2024-03-18,1079,2049,North,Consumer,Furniture,3,698.71,0.05,1991.32,460.91,Retail
700818,2024-01-07,1147,2089,East,Corporate,Office Supplies,4,502.2,0.05,1908.36,299.5,Online
700819,2024-08-13,1024,2005,North,Corporate,Electronics,9,710.08,0.0,6390.72,1663.19,Online
700820,2024-10-13,1162,2002,East,Consumer,Office Supplies,2,677.25,0.15,1151.32,243.0,Retail
700821,2024-02-29,1155,2077,East,Small Business,Appliances,2,578.28,0.0,1156.56,377.16,Retail
700822,2024-05-19,1194,2089,North,Corporate,Appliances,3,186.6,0.05,531.81,172.08,Online
700823,2024-04-26,1173,2010,North,Corporate,Electronics,4,718.98,0.1,2588.33,657.26,Retail
700824,2024-08-08,1058,2006,East,Small Business,Furniture,3,194.09,0.15,494.93,81.38,Retail
700825,2024-09-27,1184,2070,East,Small Business,Furniture,9,653.36,0.1,5292.22,1013.83,Online
700826,2024-10-12,1011,2053,South,Consumer,Appliances,4,832.13,0.15,2829.24,582.55,Retail
700827,2024-05-28,1019,2042,West,Corporate,Office Supplies,7,670.15,0.05,4456.5,1272.99,Online
700828,2024-11-03,1180,2030,West,Small Business,Office Supplies,9,771.72,0.1,6250.93,1033.05,Online
700829,2024-08-05,1159,2089,West,Consumer,Electronics,7,959.0,0.15,5706.05,1980.66,Partner
700830,2024-03-27,1027,2018,South,Consumer,Office Supplies,5,203.21,0.15,863.64,143.18,Online
700831,2024-08-11,1122,2037,North,Small Business,Electronics,2,1068.3,0.2,1709.28,416.78,Retail
700832,2024-12-05,1080,2001,North,Small Business,Office Supplies,1,345.2,0.05,327.94,59.95,Online
700833,2024-07-24,1144,2031,North,Small Business,Appliances,8,374.82,0.1,2698.7,855.24,Online
700834,2024-05-15,1161,2002,West,Corporate,Furniture,2,668.32,0.05,1269.81,402.95,Retail
700835,2024-10-23,1056,2003,North,Consumer,Office Supplies,8,282.16,0.0,2257.28,556.18,Partner
700836,2024-02-10,1076,2069,South,Corporate,Furniture,9,165.58,0.15,1266.69,410.01,Partner
700837,2024-12-04,1131,2013,East,Corporate,Office Supplies,6,603.75,0.1,3260.25,669.41,Partner
700838,2024-01-06,1149,2084,North,Small Business,Furniture,6,101.25,0.1,546.75,167.53,Online
700839,2024-07-26,1005,2001,West,Corporate,Office Supplies,8,145.82,0.1,1049.9,222.87,Partner
700840,2024-02-01,1173,2079,North,Corporate,Office Supplies,2,379.86,0.15,645.76,221.3,Retail
700841,2024-02-18,1027,2008,Central,Consumer,Appliances,1,501.06,0.2,400.85,72.47,Retail
700842,2024-09-18,1171,2060,South,Corporate,Electronics,1,419.22,0.0,419.22,125.02,Online
700843,2024-04-04,1192,2014,East,Corporate,Office Supplies,3,36.03,0.1,97.28,20.44,Retail
700844,2024-07-04,1198,2057,Central,Corporate,Appliances,1,395.55,0.2,316.44,100.42,Retail
700845,2024-01-27,1176,2022,East,Consumer,Appliances,5,725.12,0.15,3081.76,1072.08,Partner
700846,2024-09-21,1048,2023,Central,Consumer,Office Supplies,9,540.72,0.1,4379.83,665.15,Online
700847,2024-02-17,1136,2081,Central,Small Business,Electronics,7,456.37,0.1,2875.13,759.71,Retail
700848,2024-03-02,1035,2074,North,Corporate,Office Supplies,9,137.71,0.15,1053.48,251.29,Partner
700849,2024-12-25,1070,2072,South,Corporate,Office Supplies,3,1100.44,0.15,2806.12,550.04,Partner
700850,2024-05-01,1054,2057,South,Consumer,Office Supplies,7,776.23,0.1,4890.25,1183.57,Online
700851,2024-07-25,1198,2084,East,Consumer,Furniture,7,903.73,0.05,6009.8,1700.05,Online
700852,2024-07-30,1056,2028,North,Corporate,Furniture,9,734.74,0.2,5290.13,1725.41,Partner
700853,2024-07-20,1071,2094,South,Corporate,Appliances,1,748.04,0.0,748.04,139.96,Retail
700854,2024-06-12,1034,2025,North,Consumer,Appliances,6,1142.55,0.1,6169.77,2150.32,Online
700855,2024-02-22,1150,2023,South,Corporate,Electronics,3,732.5,0.2,1758.0,427.78,Online
700856,2024-10-15,1031,2062,North,Consumer,Furniture,8,1172.68,0.2,7505.15,2102.45,Partner
700857,2024-04-01,1033,2096,North,Corporate,Appliances,8,1041.33,0.15,7081.04,1544.83,Partner
700858,2024-11-03,1124,2094,North,Small Business,Office Supplies,7,234.23,0.15,1393.67,474.41,Partner
700859,2024-07-14,1159,2026,Central,Consumer,Appliances,3,771.93,0.15,1968.42,576.8,Retail
700860,2024-08-20,1163,2023,East,Small Business,Office Supplies,3,764.45,0.15,1949.35,629.33,Retail
700861,2024-03-24,1063,2089,Central,Consumer,Electronics,7,312.43,0.15,1858.96,527.88,Retail
700862,2024-09-10,1050,2099,Central,Corporate,Office Supplies,4,327.07,0.15,1112.04,291.45,Online
700863,2024-11-15,1065,2055,East,Corporate,Appliances,5,1025.68,0.0,5128.4,789.27,Online
700864,2024-07-05,1024,2097,South,Consumer,Appliances,9,1106.84,0.05,9463.48,2522.73,Partner
700865,2024-04-12,1091,2027,North,Consumer,Furniture,7,238.94,0.2,1338.06,401.67,Partner
700866,2024-08-05,1125,2081,North,Consumer,Furniture,4,533.15,0.1,1919.34,422.36,Retail
700867,2024-05-15,1189,2066,East,Corporate,Furniture,2,411.37,0.1,740.47,179.05,Online
700868,2024-04-03,1159,2078,South,Consumer,Office Supplies,9,873.16,0.15,6679.67,1960.39,Retail
700869,2024-11-25,1146,2027,East,Consumer,Furniture,2,585.35,0.2,936.56,298.19,Partner
700870,2024-09-14,1195,2093,Central,Consumer,Appliances,5,577.6,0.0,2888.0,524.58,Online
700871,2024-02-21,1133,2079,West,Corporate,Appliances,1,691.89,0.1,622.7,163.38,Partner
700872,2024-02-17,1136,2085,West,Consumer,Furniture,7,1101.9,0.2,6170.64,1660.58,Partner
700873,2024-07-11,1032,2073,East,Consumer,Appliances,7,809.05,0.0,5663.35,1818.68,Online
700874,2024-09-11,1144,2040,South,Corporate,Appliances,5,912.63,0.05,4334.99,1371.54,Online
700875,2024-12-01,1114,2030,Central,Corporate,Electronics,1,66.42,0.1,59.78,19.57,Retail
700876,2024-11-07,1040,2017,South,Small Business,Office Supplies,8,710.77,0.05,5401.85,1791.19,Retail
700877,2024-04-01,1002,2050,West,Small Business,Appliances,6,226.81,0.15,1156.73,344.65,Online
700878,2024-01-12,1153,2022,East,Corporate,Furniture,6,100.73,0.0,604.38,148.06,Partner
700879,2024-04-10,1105,2055,North,Consumer,Electronics,7,104.07,0.15,619.22,190.4,Online
700880,2024-05-18,1041,2016,East,Small Business,Electronics,3,128.8,0.1,347.76,90.73,Partner
700881,2024-06-17,1106,2013,Central,Consumer,Electronics,9,207.11,0.05,1770.79,311.38,Online
700882,2024-06-12,1028,2066,North,Consumer,Appliances,5,525.32,0.0,2626.6,525.23,Partner
700883,2024-06-08,1185,2091,West,Consumer,Office Supplies,5,926.79,0.0,4633.95,1586.32,Partner
700884,2024-09-06,1116,2076,West,Corporate,Office Supplies,8,639.16,0.05,4857.62,1554.93,Online
700885,2024-11-08,1045,2057,South,Corporate,Furniture,1,934.85,0.1,841.36,270.18,Partner
700886,2024-01-13,1011,2013,Central,Consumer,Furniture,6,1089.84,0.05,6212.09,1671.49,Partner
700887,2024-11-04,1162,2013,Central,Consumer,Appliances,1,284.44,0.1,256.0,39.35,Partner
700888,2024-07-06,1010,2018,Central,Corporate,Furniture,9,504.74,0.15,3861.26,1292.59,Partner
700889,2024-09-25,1053,2058,South,Small Business,Electronics,5,387.29,0.05,1839.63,516.03,Online
700890,2024-04-24,1071,2030,East,Consumer,Appliances,1,671.69,0.0,671.69,148.14,Partner
700891,2024-11-18,1076,2070,Central,Small Business,Office Supplies,2,1014.01,0.2,1622.42,379.75,Retail
700892,2024-12-06,1164,2004,Central,Small Business,Furniture,8,690.81,0.2,4421.18,1105.13,Retail
700893,2024-04-07,1154,2048,South,Small Business,Office Supplies,3,257.64,0.05,734.27,228.3,Retail
700894,2024-11-30,1162,2054,East,Small Business,Appliances,6,849.49,0.15,4332.4,1317.04,Online
700895,2024-10-06,1004,2016,North,Consumer,Furniture,3,722.6,0.05,2059.41,698.96,Online
700896,2024-11-04,1186,2046,South,Corporate,Electronics,2,383.24,0.15,651.51,209.97,Partner
700897,2024-06-13,1127,2027,West,Consumer,Office Supplies,1,988.4,0.05,938.98,214.74,Partner
700898,2024-03-24,1180,2061,East,Corporate,Electronics,7,751.68,0.1,4735.58,998.99,Retail
700899,2024-08-07,1010,2087,Central,Corporate,Furniture,7,641.42,0.0,4489.94,1292.72,Online
700900,2024-05-19,1042,2002,North,Corporate,Office Supplies,3,1191.24,0.15,3037.66,748.19,Online
700901,2024-11-06,1138,2077,West,Corporate,Furniture,5,502.74,0.0,2513.7,810.04,Retail
700902,2024-06-17,1193,2023,South,Small Business,Appliances,5,841.71,0.15,3577.27,1028.96,Retail
700903,2024-06-14,1063,2077,West,Small Business,Electronics,1,696.86,0.1,627.17,143.73,Partner
700904,2024-01-25,1028,2022,East,Corporate,Electronics,4,762.06,0.05,2895.83,949.51,Online
700905,2024-12-24,1062,2026,West,Corporate,Furniture,1,768.13,0.15,652.91,176.19,Retail
700906,2024-01-11,1052,2032,West,Small Business,Electronics,9,652.02,0.0,5868.18,1173.49,Online
700907,2024-06-05,1152,2026,Central,Corporate,Appliances,1,1109.82,0.1,998.84,259.03,Retail
700908,2024-12-26,1092,2067,East,Small Business,Office Supplies,4,1065.22,0.1,3834.79,1096.35,Retail
700909,2024-02-19,1029,2045,West,Corporate,Electronics,1,963.84,0.0,963.84,196.79,Partner
700910,2024-02-21,1176,2072,East,Corporate,Appliances,9,1116.63,0.05,9547.19,2792.12,Retail
700911,2024-10-22,1031,2078,North,Corporate,Office Supplies,7,519.3,0.05,3453.34,969.03,Partner
700912,2024-06-28,1117,2092,West,Corporate,Furniture,3,178.62,0.15,455.48,97.9,Partner
700913,2024-03-20,1052,2086,West,Corporate,Office Supplies,6,245.97,0.0,1475.82,374.93,Partner
700914,2024-06-27,1188,2070,Central,Small Business,Appliances,2,195.51,0.2,312.82,48.78,Online
700915,2024-11-16,1077,2086,East,Small Business,Appliances,4,1080.31,0.0,4321.24,1217.25,Partner
700916,2024-09-10,1059,2051,East,Corporate,Furniture,6,612.06,0.15,3121.51,672.02,Partner
700917,2024-06-12,1184,2046,South,Small Business,Office Supplies,7,322.13,0.05,2142.16,496.55,Retail
700918,2024-01-08,1060,2094,South,Small Business,Electronics,4,1031.92,0.0,4127.68,1360.99,Online
700919,2024-05-20,1059,2072,South,Small Business,Appliances,7,191.11,0.15,1137.1,268.9,Partner
700920,2024-01-18,1171,2025,Central,Small Business,Electronics,9,840.49,0.2,6051.53,1336.99,Retail
700921,2024-12-15,1054,2015,North,Corporate,Appliances,5,558.38,0.0,2791.9,455.9,Retail
700922,2024-12-06,1125,2074,South,Corporate,Furniture,3,776.71,0.15,1980.61,657.87,Online
700923,2024-08-04,1032,2097,East,Consumer,Appliances,2,350.98,0.1,631.76,112.14,Partner
700924,2024-09-20,1173,2056,West,Corporate,Appliances,5,515.19,0.2,2060.76,548.27,Retail
700925,2024-04-27,1022,2019,Central,Corporate,Appliances,3,505.45,0.2,1213.08,418.12,Online
700926,2024-07-30,1017,2094,North,Corporate,Furniture,8,1156.01,0.1,8323.27,2777.62,Partner
700927,2024-11-01,1170,2013,East,Consumer,Electronics,9,690.78,0.1,5595.32,1340.02,Retail
700928,2024-10-15,1142,2034,South,Corporate,Electronics,1,840.55,0.15,714.47,239.54,Online
700929,2024-03-07,1106,2075,West,Small Business,Furniture,8,316.04,0.2,2022.66,698.99,Retail
700930,2024-08-07,1083,2083,West,Corporate,Appliances,2,826.6,0.15,1405.22,312.49,Online
700931,2024-01-23,1150,2084,West,Consumer,Office Supplies,7,373.59,0.1,2353.62,455.19,Partner
700932,2024-03-23,1055,2048,East,Corporate,Electronics,3,1021.53,0.15,2604.9,414.88,Online
700933,2024-09-21,1101,2038,Central,Corporate,Office Supplies,1,911.11,0.15,774.44,148.95,Online
700934,2024-05-02,1133,2051,South,Corporate,Electronics,9,166.82,0.0,1501.38,233.91,Partner
700935,2024-02-13,1013,2072,West,Small Business,Electronics,8,159.31,0.0,1274.48,272.27,Partner
700936,2024-09-12,1147,2091,East,Corporate,Appliances,5,204.53,0.1,920.38,275.21,Partner
700937,2024-02-07,1196,2049,West,Corporate,Office Supplies,8,1156.09,0.1,8323.85,2363.36,Partner
700938,2024-06-15,1155,2075,Central,Consumer,Office Supplies,7,710.49,0.1,4476.09,936.39,Online
700939,2024-09-05,1064,2045,East,Corporate,Furniture,7,1079.21,0.05,7176.75,1747.43,Partner
700940,2024-11-07,1070,2041,South,Corporate,Appliances,7,574.49,0.1,3619.29,1178.6,Retail
700941,2024-06-10,1113,2085,Central,Small Business,Office Supplies,9,219.91,0.0,1979.19,503.14,Retail
700942,2024-05-15,1115,2018,West,Corporate,Office Supplies,9,848.01,0.1,6868.88,2303.1,Partner
700943,2024-03-02,1138,2038,South,Small Business,Furniture,1,405.62,0.1,365.06,106.79,Partner
700944,2024-08-23,1052,2041,South,Corporate,Furniture,6,372.68,0.1,2012.47,586.03,Retail
700945,2024-03-18,1121,2082,East,Small Business,Office Supplies,6,308.78,0.15,1574.78,486.11,Retail
700946,2024-07-02,1195,2061,South,Consumer,Office Supplies,1,727.59,0.2,582.07,130.27,Partner
700947,2024-04-18,1071,2077,Central,Small Business,Office Supplies,6,247.13,0.1,1334.5,334.42,Retail
700948,2024-07-20,1020,2020,Central,Consumer,Furniture,1,308.3,0.2,246.64,66.95,Partner
700949,2024-05-24,1029,2009,West,Corporate,Electronics,7,309.98,0.05,2061.37,575.32,Online
700950,2024-11-29,1073,2079,South,Small Business,Furniture,3,211.05,0.1,569.84,145.0,Partner
700951,2024-04-29,1055,2011,West,Corporate,Electronics,4,86.02,0.2,275.26,42.09,Retail
700952,2024-06-12,1012,2038,North,Corporate,Appliances,3,139.54,0.15,355.83,56.66,Online
700953,2024-01-31,1045,2002,South,Corporate,Electronics,5,29.07,0.1,130.82,21.7,Retail
700954,2024-01-12,1131,2013,East,Corporate,Appliances,8,985.26,0.15,6699.77,2132.91,Retail
700955,2024-08-21,1106,2026,West,Corporate,Furniture,7,849.13,0.2,4755.13,1088.6,Partner
700956,2024-10-25,1090,2007,Central,Consumer,Office Supplies,1,749.39,0.2,599.51,184.28,Partner
700957,2024-09-12,1194,2064,West,Corporate,Electronics,8,1169.91,0.15,7955.39,1573.45,Online
700958,2024-05-25,1155,2040,North,Consumer,Appliances,7,337.64,0.1,2127.13,412.08,Online
700959,2024-03-11,1098,2029,Central,Small Business,Electronics,7,801.58,0.2,4488.85,1047.28,Online
700960,2024-06-24,1133,2024,South,Small Business,Electronics,1,1083.5,0.05,1029.32,271.99,Online
700961,2024-12-08,1091,2028,Central,Small Business,Office Supplies,3,650.12,0.05,1852.84,616.07,Retail
700962,2024-05-21,1097,2012,North,Small Business,Office Supplies,8,241.14,0.2,1543.3,402.75,Partner
700963,2024-05-08,1093,2053,East,Consumer,Furniture,1,1049.47,0.2,839.58,140.32,Online
700964,2024-05-08,1126,2099,West,Small Business,Electronics,5,731.05,0.1,3289.72,921.23,Partner
700965,2024-03-19,1024,2078,North,Corporate,Office Supplies,5,232.36,0.05,1103.71,231.24,Partner
700966,2024-12-24,1144,2006,West,Consumer,Furniture,1,551.46,0.05,523.89,126.77,Partner
700967,2024-03-27,1119,2061,South,Consumer,Appliances,3,406.95,0.05,1159.81,360.5,Retail
700968,2024-09-20,1017,2096,Central,Consumer,Office Supplies,5,777.06,0.05,3691.03,1158.98,Retail
700969,2024-11-25,1126,2070,Central,Corporate,Office Supplies,9,1094.66,0.2,7881.55,1488.26,Retail
700970,2024-08-11,1073,2041,East,Consumer,Furniture,8,36.48,0.0,291.84,76.63,Retail
